Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 359.4 44.6 414.0 44.6 0
#1 service 7 3.97 432.03 446.0 62.63 0
#1 service 8 1.88 475.12 487.0 91.75 0
#1 service 12 0 508.59 518.59 113.33 48.59
#1 service 6 0 549.26 559.26 144.01 0
#1 service 4 0 565.59 575.59 150.33 50.59
#1 service 3 0 587.25 597.25 162.0 55.25
#1 service 9 0 623.33 633.33 188.07 0
#1 service 5 0 652.43 662.43 207.18 64.43
#1 service 1 0 670.49 680.49 215.24 169.49
#1 service 2 0 682.49 692.49 217.24 107.49
#1 service 10 0 731.08 741.08 255.83 211.08
#1 finish 0 0 792.56 792.56 307.31 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   365.25  792.56 307.31 706.92
