Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 35.61 45.61 35.61 0
#1 service 9 70.85 54.15 135.0 44.15 0
#1 service 10 0 156.38 166.38 65.53 0
#1 service 4 115.99 177.01 303.0 76.16 0
#1 service 12 0 318.81 328.81 91.97 12.81
#1 service 8 0 342.27 352.27 105.43 0
#1 service 1 0 371.37 381.37 124.53 97.37
#1 service 2 0 387.2 397.2 130.36 0
#1 service 3 0 404.82 414.82 137.98 0
#1 service 5 0 421.89 431.89 145.05 123.89
#1 service 7 0 439.7 449.7 152.86 176.7
#1 service 11 0 458.18 468.18 161.34 154.18
#1 finish 0 0 512.57 512.57 205.73 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   186.84  512.57 205.73 564.95
