Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 31.83 41.83 31.83 0
#1 service 3 0 53.53 63.53 43.53 0
#1 service 2 0 66.53 76.53 46.53 0
#1 service 4 0 83.6 93.6 53.6 0
#1 service 11 159.97 108.03 278.0 68.03 0
#1 service 6 9.69 297.31 317.0 87.34 0
#1 service 5 0 325.06 335.06 95.4 49.06
#1 service 9 0 339.19 349.19 99.52 0
#1 service 7 0 355.51 365.51 105.85 152.51
#1 service 1 14.93 380.07 405.0 120.41 0
#1 service 10 0 421.0 431.0 136.41 0
#1 service 12 0 453.2 463.2 158.61 119.2
#1 finish 0 0 496.32 496.32 191.73 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   184.59  496.32 191.73 320.78
