Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 35.36 45.36 35.36 0
#1 service 6 0 52.43 62.43 42.43 0
#1 service 10 0 115.58 125.58 95.58 0
#1 service 8 0 129.58 139.58 99.58 0
#1 service 9 0 149.78 159.78 109.78 0
#1 service 1 0 206.62 216.62 156.62 0
#1 service 3 0 272.52 282.52 212.52 100.52
#1 service 7 0 293.7 303.7 223.7 114.7
#1 service 2 0 311.7 321.7 231.7 114.7
#1 service 5 0 329.51 339.51 239.51 241.51
#1 finish 0 0 378.8 378.8 278.8 138.8
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  378.8 278.8 710.22
