Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 25.5 35.5 25.5 0
#1 service 10 0 65.97 75.97 55.97 0
#1 service 6 0 82.97 92.97 62.97 0
#1 service 9 0 101.58 111.58 71.58 0
#1 service 8 0 116.96 126.96 76.96 0
#1 service 5 0 134.03 144.03 84.03 0
#1 service 7 0 147.03 157.03 87.03 0
#1 service 4 0 219.27 229.27 149.27 35.27
#1 service 2 0 240.45 250.45 160.45 118.45
#1 service 3 0 252.45 262.45 162.45 58.45
#1 finish 0 0 297.51 297.51 197.51 57.51
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  297.51 197.51 269.7
