Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 15.81 25.81 15.81 0
#1 service 10 0 61.87 71.87 51.87 0
#1 service 5 0 108.27 118.27 88.27 0
#1 service 6 12.52 139.48 162.0 109.48 0
#1 service 7 0 173.18 183.18 120.66 0
#1 service 4 0 225.9 235.9 163.38 65.9
#1 service 1 0 286.89 296.89 214.37 171.89
#1 service 3 0 335.94 345.94 253.42 165.94
#1 service 2 0 360.08 370.08 267.56 239.08
#1 service 8 0 381.26 391.26 278.74 178.26
#1 finish 0 0 418.19 418.19 305.67 178.19
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   12.52  418.19 305.67 999.27
