Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 61.6 45.4 117.0 45.4 0
#1 service 12 0 142.46 152.46 70.85 0
#1 service 9 17.93 160.07 188.0 78.47 0
#1 service 2 0 205.8 215.8 96.27 0
#1 service 3 27.2 222.8 260.0 103.27 0
#1 service 1 0 262.24 272.24 105.51 0
#1 service 6 0 284.89 294.89 118.16 0
#1 service 11 0 304.37 314.37 127.65 0
#1 service 8 0 318.37 328.37 131.65 0
#1 service 10 0 344.18 354.18 147.46 0
#1 service 4 0 377.78 387.78 171.06 0
#1 service 5 0 414.2 424.2 197.48 0
#1 finish 0 0 470.21 470.21 243.49 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   106.73  470.21 243.49 0
