Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 79.26 89.26 79.26 0
#1 service 2 195.86 110.14 316.0 100.14 0
#1 service 4 15.05 337.95 363.0 122.09 0
#1 service 11 0 367.24 377.24 126.34 0
#1 service 9 0 377.24 387.24 126.34 0
#1 service 10 0 387.24 397.24 126.34 0
#1 service 8 0 397.24 407.24 126.34 0
#1 service 3 0 407.24 417.24 126.34 0
#1 service 12 0 417.24 427.24 126.34 0
#1 service 5 0 450.07 460.07 149.16 0
#1 service 6 0 489.9 499.9 179.0 21.9
#1 service 1 0 580.68 590.68 259.77 0
#1 finish 0 0 607.88 607.88 276.98 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   210.91  607.88 276.98 21.9
