Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 43.14 53.14 43.14 0
#1 service 7 65.48 84.52 160.0 74.52 0
#1 service 1 34.59 183.41 228.0 97.93 0
#1 service 2 40.17 230.83 281.0 100.76 0
#1 service 5 0 297.03 307.03 116.79 0
#1 service 12 0 319.24 329.24 129.0 0
#1 service 11 0 342.28 352.28 142.04 0
#1 service 6 0 377.77 387.77 167.53 0
#1 service 4 0 395.39 405.39 175.15 0
#1 service 3 0 418.43 428.43 188.19 0
#1 service 10 0 437.86 447.86 197.62 0
#1 service 9 0 450.1 460.1 199.86 0
#1 finish 0 0 522.19 522.19 261.95 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   140.24  522.19 261.95 0
