Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 34.21 44.21 34.21 0
#1 service 4 0.73 52.27 63.0 42.27 0
#1 service 7 0 80.0 90.0 59.27 0
#1 service 5 0 102.73 112.73 72.0 0
#1 service 3 0 121.67 131.67 80.94 0
#1 service 2 0 145.27 155.27 94.54 0
#1 service 8 0 176.67 186.67 115.94 0
#1 service 10 0 223.29 233.29 152.56 78.29
#1 service 6 0 280.73 290.73 200.0 175.73
#1 service 9 0 340.66 350.66 249.93 170.66
#1 finish 0 0 400.59 400.59 299.86 170.59
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0.73  400.59 299.86 595.27
