Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 22.47 32.47 22.47 0
#1 service 6 8.14 37.86 56.0 27.86 0
#1 service 10 0 60.12 70.12 31.98 0
#1 service 2 2.63 78.37 91.0 40.23 0
#1 service 3 0 98.28 108.28 47.51 0
#1 service 1 0 116.88 126.88 56.11 0
#1 service 4 0 136.78 146.78 66.01 0
#1 service 7 0 161.91 171.91 81.14 0
#1 service 8 0 175.52 185.52 84.75 0
#1 service 5 0 194.06 204.06 93.29 0
#1 finish 0 0 229.06 229.06 118.29 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   10.77  229.06 118.29 0
