Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 5.0 15.0 5.0 0
#1 service 5 0 22.28 32.28 12.28 0
#1 service 3 0 43.05 53.05 23.05 0
#1 service 7 1.74 60.26 72.0 30.26 0
#1 service 8 0 78.71 88.71 36.97 0
#1 service 9 0 95.78 105.78 44.04 0
#1 service 1 0 130.13 140.13 68.39 0
#1 service 2 0 147.34 157.34 75.6 0
#1 service 4 0 163.67 173.67 81.93 0
#1 service 10 0 188.9 198.9 97.16 100.9
#1 finish 0 0 210.21 210.21 108.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1.74  210.21 108.47 100.9
