Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 2.24 12.24 2.24 0
#1 service 3 0 16.36 26.36 6.36 0
#1 service 8 0 64.21 74.21 44.21 0
#1 service 9 0 80.92 90.92 50.92 4.92
#1 service 10 0 93.92 103.92 53.92 9.92
#1 service 6 0 106.16 116.16 56.16 0
#1 service 4 0 120.28 130.28 60.28 0
#1 service 7 0 137.28 147.28 67.28 40.28
#1 service 11 0 174.94 184.94 94.94 68.94
#1 service 1 0 267.96 277.96 177.96 128.96
#1 service 2 0 334.9 344.9 234.9 234.9
#1 service 12 0 371.74 381.74 261.74 92.74
#1 finish 0 0 459.74 459.74 339.74 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  459.74 339.74 580.67
