Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 50.81 58.19 119.0 58.19 0
#1 service 12 0 127.06 137.06 66.25 16.06
#1 service 10 0 164.36 174.36 93.55 40.36
#1 service 8 0 254.01 264.01 173.2 30.01
#1 service 11 0 320.09 330.09 229.28 72.09
#1 service 3 107.33 496.67 614.0 395.86 0
#1 service 1 0 659.0 669.0 440.86 391.0
#1 service 2 0 700.0 710.0 471.86 193.0
#1 service 4 0 768.26 778.26 530.11 242.26
#1 service 7 0 879.21 889.21 631.07 107.21
#1 service 5 0 922.35 932.35 664.21 262.35
#1 service 6 0 959.86 969.86 691.72 382.86
#1 finish 0 0 1101.9 1101.9 823.75 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   158.14  1101.9 823.75 1737.2
