Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 32.39 42.39 32.39 0
#1 service 5 0 51.82 61.82 41.82 0
#1 service 1 0 67.21 77.21 47.21 0
#1 service 3 0 80.21 90.21 50.21 0
#1 service 7 0 96.04 106.04 56.04 7.04
#1 service 8 10.96 108.04 129.0 58.04 0
#1 service 9 5.93 136.07 152.0 65.11 0
#1 service 4 0 157.83 167.83 70.94 69.83
#1 service 2 0 173.22 183.22 76.33 0
#1 service 10 0 196.82 206.82 89.93 76.82
#1 finish 0 0 239.38 239.38 122.48 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   16.89  239.38 122.48 153.69
