Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 45.18 55.18 45.18 0
#1 service 2 0 57.18 67.18 47.18 0
#1 service 3 0 69.18 79.18 49.18 0
#1 service 5 17.54 86.46 114.0 56.46 0
#1 service 6 0 117.61 127.61 60.06 0
#1 service 7 0 137.8 147.8 70.26 42.8
#1 service 4 3.2 150.8 164.0 73.26 0
#1 service 8 0 206.43 216.43 115.69 124.43
#1 service 9 0 266.47 276.47 165.73 97.47
#1 service 10 0 316.72 326.72 205.98 106.72
#1 finish 0 0 345.95 345.95 225.21 105.95
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   20.74  345.95 225.21 477.36
