Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 20.62 30.62 20.62 0
#1 service 5 0 46.74 56.74 36.74 0
#1 service 2 0 71.74 81.74 51.74 0
#1 service 1 0 85.35 95.35 55.35 0
#1 service 4 0 110.48 120.48 70.48 0
#1 service 8 0 130.38 140.38 80.38 25.38
#1 service 9 0 158.63 168.63 98.63 0
#1 service 3 0 182.55 192.55 112.55 0
#1 service 6 0 201.77 211.77 121.77 75.77
#1 service 10 0 220.99 230.99 130.99 60.99
#1 finish 0 0 249.02 249.02 149.02 9.02
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  249.02 149.02 171.17
