Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 33.54 43.54 33.54 0
#1 service 2 0 48.54 58.54 38.54 0
#1 service 9 0.07 63.93 74.0 43.93 0
#1 service 6 10.38 81.62 102.0 51.54 0
#1 service 5 0 112.2 122.2 61.74 0
#1 service 4 0 127.2 137.2 66.74 54.2
#1 service 8 0 139.2 149.2 68.74 0
#1 service 3 0 152.8 162.8 72.35 0
#1 service 1 0 166.41 176.41 75.95 61.41
#1 service 10 0 185.01 195.01 84.55 0
#1 finish 0 0 233.09 233.09 122.63 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   10.46  233.09 122.63 115.61
