Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 132.83 142.83 132.83 0
#1 service 12 0 147.83 157.83 137.83 0
#1 service 7 0 167.32 177.32 147.32 0
#1 service 1 0 192.88 202.88 162.88 0
#1 service 4 0 209.28 219.28 169.28 0
#1 service 5 0 220.7 230.7 170.7 0
#1 service 6 0 233.7 243.7 173.7 0
#1 service 2 0 251.31 261.31 181.31 0
#1 service 3 0 262.72 272.72 182.72 0
#1 service 8 0 283.02 293.02 193.02 0
#1 service 11 0 299.73 309.73 199.73 0
#1 service 9 0 313.85 323.85 203.85 0
#1 finish 0 0 479.61 479.61 359.61 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  479.61 359.61 0
