Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 0 126.02 136.02 126.02 0
#1 service 5 5.91 143.09 159.0 133.09 0
#1 service 2 34.0 163.0 207.0 137.09 0
#1 service 3 0 213.71 223.71 143.8 3.71
#1 service 4 0 238.27 248.27 158.36 74.27
#1 service 1 0 301.58 311.58 211.67 67.58
#1 service 6 0 386.53 396.53 286.61 91.53
#1 service 8 0 404.53 414.53 294.61 50.53
#1 service 10 70.33 455.67 536.0 335.76 0
#1 service 12 46.17 574.83 631.0 374.59 0
#1 service 9 0 716.43 726.43 460.02 543.43
#1 service 11 0 756.66 766.66 490.25 516.66
#1 finish 0 0 925.26 925.26 648.85 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   156.41  925.26 648.85 1347.7
