Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 620.21 124.79 755.0 124.79 0
#1 service 10 60.54 785.46 856.0 155.25 0
#1 service 4 0 907.35 917.35 206.6 0
#1 service 7 0 956.91 966.91 246.16 26.91
#1 service 9 0 997.0 1007.0 276.25 0
#1 service 12 0 1043.79 1053.79 313.04 171.79
#1 service 5 0 1072.04 1082.04 331.29 180.04
#1 service 1 0 1110.68 1120.68 359.93 160.68
#1 service 2 0 1132.08 1142.08 371.33 134.08
#1 service 6 0 1158.36 1168.36 387.61 114.36
#1 service 3 0 1175.06 1185.06 394.32 199.06
#1 service 11 0 1199.93 1209.93 409.18 151.93
#1 finish 0 0 1278.96 1278.96 478.21 72.96
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   680.75  1278.96 478.21 1211.81
