Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 62.43 72.43 62.43 0
#1 service 8 0 97.93 107.93 87.93 0
#1 service 10 0 125.05 135.05 105.05 0
#1 service 11 184.56 174.44 369.0 144.44 0
#1 service 5 0 388.21 398.21 163.65 175.21
#1 service 2 0 401.21 411.21 166.65 163.21
#1 service 4 0 417.53 427.53 172.98 220.53
#1 service 1 0 441.46 451.46 186.9 148.46
#1 service 3 0 462.23 472.23 197.67 278.23
#1 service 7 0 513.34 523.34 238.78 306.34
#1 service 6 0 525.34 535.34 240.78 306.34
#1 service 9 0 578.94 588.94 284.38 412.94
#1 finish 0 0 635.76 635.76 331.2 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   184.56  635.76 331.2 2011.27
