Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 18.03 108.03 18.03 0
#1 service 6 0 110.03 200.03 20.03 0
#1 service 7 0 203.63 293.63 23.63 0
#1 service 9 0 295.87 385.87 25.87 0
#1 service 3 0 388.87 478.87 28.87 0
#1 service 2 0 480.87 570.87 30.87 0
#1 service 1 0 572.87 662.87 32.87 0
#1 service 10 0 668.25 758.25 38.25 0
#1 service 5 0 761.08 851.08 41.08 0
#1 service 8 0 854.08 944.08 44.08 0
#1 finish 0 0 960.64 960.64 60.64 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  960.64 60.64 0
