Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 239.5 89.5 339.0 89.5 0
#1 service 8 115.81 363.19 489.0 113.69 0
#1 service 3 0 495.32 505.32 120.01 0
#1 service 4 16.68 522.32 549.0 137.01 0
#1 service 2 0 552.61 562.61 140.62 18.61
#1 service 1 0 569.31 579.31 147.32 45.31
#1 service 9 0 594.18 604.18 162.19 200.18
#1 service 5 0 619.99 629.99 178.0 36.99
#1 service 6 0 667.11 677.11 215.12 243.11
#1 service 7 0 695.9 705.9 233.91 124.9
#1 service 11 0 731.2 741.2 259.21 134.2
#1 service 12 0 760.07 770.07 278.08 206.07
#1 finish 0 0 831.14 831.14 339.15 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   371.99  831.14 339.15 1009.37
