Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 636.09 107.91 754.0 107.91 0
#1 service 3 0 782.43 792.43 136.34 0
#1 service 2 0 799.5 809.5 143.41 0
#1 service 9 0 829.89 839.89 163.8 122.89
#1 service 1 0 859.89 869.89 183.8 0
#1 service 4 0 887.58 897.58 201.5 150.58
#1 service 5 0 908.21 918.21 212.13 0
#1 service 7 0 937.45 947.45 231.36 125.45
#1 service 6 0 959.82 969.82 243.73 131.82
#1 service 11 0 986.46 996.46 260.37 154.46
#1 service 10 0 1020.0 1030.0 283.91 79.0
#1 service 8 0 1039.06 1049.06 292.97 280.06
#1 finish 0 0 1140.08 1140.08 383.99 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   636.09  1140.08 383.99 1044.26
