Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 903.36 101.64 1015.0 101.64 0
#1 service 3 0 1060.45 1070.45 147.09 51.45
#1 service 4 0 1093.71 1103.71 170.35 63.71
#1 service 7 0 1145.58 1155.58 212.22 0
#1 service 9 0 1201.98 1211.98 258.62 79.98
#1 service 8 0 1248.04 1258.04 294.67 57.04
#1 service 6 0 1280.88 1290.88 317.52 123.88
#1 service 11 0 1395.64 1405.64 422.27 267.64
#1 service 12 0 1442.31 1452.31 458.95 259.31
#1 service 5 0 1496.24 1506.24 502.88 492.24
#1 service 2 0 1523.01 1533.01 519.64 424.01
#1 service 10 0 1569.72 1579.72 556.36 339.72
#1 finish 0 0 1621.77 1621.77 598.41 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   903.36  1621.77 598.41 2158.99
