Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 211.7 221.7 211.7 0
#1 service 6 49.9 228.1 288.0 218.1 0
#1 service 11 388.3 320.7 719.0 250.8 0
#1 service 10 0 726.07 736.07 257.87 14.07
#1 service 7 0 771.51 781.51 293.31 323.51
#1 service 9 0 815.04 825.04 326.83 114.04
#1 service 5 0 848.81 858.81 350.6 318.81
#1 service 3 0 879.42 889.42 371.22 488.42
#1 service 4 0 907.11 917.11 388.91 484.11
#1 service 2 0 928.52 938.52 400.31 554.52
#1 service 1 0 986.93 996.93 448.73 608.93
#1 service 12 0 1056.93 1066.93 508.73 16.93
#1 finish 0 0 1269.25 1269.25 711.05 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   438.2  1269.25 711.05 2923.34
