Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 678.86 118.14 807.0 118.14 0
#1 service 2 0 846.2 856.2 157.34 287.2
#1 service 7 0 892.55 902.55 193.69 287.55
#1 service 6 0 917.78 927.78 208.92 332.78
#1 service 11 0 948.01 958.01 229.15 378.01
#1 service 12 0 981.54 991.54 252.68 445.54
#1 service 5 0 1021.24 1031.24 282.38 462.24
#1 service 3 0 1043.89 1053.89 295.03 447.89
#1 service 8 0 1081.91 1091.91 323.05 318.91
#1 service 9 0 1195.26 1205.26 426.4 351.26
#1 service 1 0 1252.43 1262.43 473.57 661.43
#1 service 4 0 1278.56 1288.56 489.7 330.56
#1 finish 0 0 1411.36 1411.36 612.5 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   678.86  1411.36 612.5 4303.37
