Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 59.54 149.54 59.54 0
#1 service 2 0 165.66 255.66 75.66 0
#1 service 3 0 259.91 349.91 79.91 0
#1 service 10 0 354.91 444.91 84.91 0
#1 service 11 0 447.14 537.14 87.14 0
#1 service 7 0 541.14 631.14 91.14 0
#1 service 4 0 634.75 724.75 94.75 0
#1 service 5 0 755.76 845.76 125.76 0
#1 service 9 0 848.0 938.0 128.0 0
#1 service 8 0 939.42 1029.42 129.42 0
#1 service 6 0 1030.83 1120.83 130.83 0
#1 finish 0 0 1160.39 1160.39 170.39 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1160.39 170.39 0
