Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 62.59 180.41 333.0 180.41 0
#1 service 1 0 389.32 479.32 236.73 0
#1 service 2 0 482.48 572.48 239.89 0
#1 service 4 0 575.31 665.31 242.72 0
#1 service 3 0 666.73 756.73 244.13 0
#1 service 6 0 761.73 851.73 249.13 0
#1 service 5 0 857.11 947.11 254.52 0
#1 service 10 0 955.36 1045.36 262.76 0
#1 service 9 0 1055.26 1145.26 272.66 0
#1 service 7 0 1147.26 1237.26 274.66 0
#1 service 8 0 1241.73 1331.73 279.13 0
#1 finish 0 0 1473.4 1473.4 420.81 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   62.59  1473.4 420.81 0
