Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 12 0 29.61 119.61 29.61 0
#1 service 10 0 121.03 211.03 31.03 0
#1 service 1 0 221.03 311.03 41.03 0
#1 service 2 0 313.86 403.86 43.86 0
#1 service 5 0 407.86 497.86 47.86 0
#1 service 6 0 499.27 589.27 49.27 0
#1 service 8 0 592.1 682.1 52.1 0
#1 service 9 0 683.1 773.1 53.1 0
#1 service 4 0 777.1 867.1 57.1 0
#1 service 3 0 871.57 961.57 61.57 0
#1 service 7 0 965.18 1055.18 65.18 0
#1 service 11 0 1059.65 1149.65 69.65 0
#1 finish 0 0 1178.44 1178.44 98.44 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1178.44 98.44 0
