Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 42.82 11.18 64.0 11.18 0
#1 service 7 0 70.4 80.4 17.58 0
#1 service 9 0 83.23 93.23 20.41 0
#1 service 10 0 96.23 106.23 23.41 0
#1 service 5 0 108.47 118.47 25.65 0
#1 service 6 0.37 121.63 132.0 28.81 0
#1 service 4 0 135.0 145.0 31.81 52.0
#1 service 3 0 150.1 160.1 36.91 0
#1 service 1 0 164.57 174.57 41.38 43.57
#1 service 8 0 182.57 192.57 49.38 0
#1 finish 0 0 201.57 201.57 58.38 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   43.19  201.57 58.38 95.57
