Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 25.5 35.5 25.5 0
#1 service 9 0 43.56 53.56 33.56 0
#1 service 4 0 60.63 70.63 40.63 0
#1 service 1 0 78.69 88.69 48.69 0
#1 service 7 0 100.86 110.86 60.86 0
#1 service 2 0 119.8 129.8 69.8 0
#1 service 5 0 141.8 151.8 81.8 0
#1 service 8 0 161.23 171.23 91.23 23.23
#1 service 3 0 180.72 190.72 100.72 0
#1 service 6 0 196.11 206.11 106.11 105.11
#1 finish 0 0 229.43 229.43 129.43 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  229.43 129.43 128.34
