Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 5.0 15.0 5.0 0
#1 service 10 1.46 23.54 35.0 13.54 0
#1 service 1 0 45.77 55.77 24.31 0
#1 service 8 0 63.58 73.58 32.12 0
#1 service 6 0 80.79 90.79 39.34 0
#1 service 3 0 95.79 105.79 44.34 0
#1 service 7 0 115.01 125.01 53.56 0
#1 service 9 0 137.82 147.82 66.36 2.82
#1 service 5 0 157.82 167.82 76.36 38.82
#1 service 4 0 184.1 194.1 92.64 47.1
#1 finish 0 0 198.57 198.57 97.11 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1.46  198.57 97.11 88.73
