Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 12.04 22.04 12.04 0
#1 service 6 0 30.99 40.99 20.99 0
#1 service 9 0 53.03 63.03 33.03 0
#1 service 12 0 76.07 86.07 46.07 0
#1 service 3 0 113.85 123.85 73.85 0
#1 service 2 0 132.91 142.91 82.91 0
#1 service 1 0 159.06 169.06 99.06 59.06
#1 service 4 0 188.04 198.04 118.04 48.04
#1 service 11 0 224.66 234.66 144.66 80.66
#1 service 7 0 263.78 273.78 173.78 125.78
#1 service 10 0 284.08 294.08 184.08 167.08
#1 service 8 0 299.08 309.08 189.08 189.08
#1 finish 0 0 312.08 312.08 192.08 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  312.08 192.08 669.7
