Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 7 1055.66 69.34 1135.0 69.34 0
#1 service 12 0 1148.42 1158.42 82.76 82.42
#1 service 10 0 1171.42 1181.42 95.76 77.42
#1 service 6 0 1217.65 1227.65 131.99 0
#1 service 11 0 1280.28 1290.28 184.62 0
#1 service 1 0 1365.34 1375.34 259.68 0
#1 service 2 0 1412.11 1422.11 296.45 42.11
#1 service 8 0 1437.41 1447.41 311.75 238.41
#1 service 4 0 1501.26 1511.26 365.6 97.26
#1 service 3 0 1535.45 1545.45 389.79 99.45
#1 service 5 0 1558.1 1568.1 402.44 129.1
#1 service 9 0 1599.34 1609.34 433.68 187.34
#1 finish 0 0 1661.58 1661.58 485.92 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   1055.66  1661.58 485.92 953.5
