Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 32.65 42.65 32.65 0
#1 service 1 0 73.52 83.52 63.52 0
#1 service 12 189.03 163.97 363.0 143.97 0
#1 service 5 0 390.89 400.89 171.86 112.89
#1 service 7 0 428.75 438.75 199.72 134.75
#1 service 10 0 460.15 470.15 221.12 201.15
#1 service 11 0 545.21 555.21 296.18 277.21
#1 service 9 0 671.49 681.49 412.45 398.49
#1 service 6 0 688.56 698.56 419.53 396.56
#1 service 8 0 725.39 735.39 446.36 448.39
#1 service 3 0 848.09 858.09 559.06 706.09
#1 service 4 0 951.77 961.77 652.74 780.77
#1 finish 0 0 1018.5 1018.5 709.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   189.03  1018.5 709.47 3456.29
