Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 208.87 135.13 354.0 135.13 0
#1 service 12 117.86 368.14 496.0 149.28 0
#1 service 8 0 520.74 530.74 174.01 0
#1 service 10 0 540.23 550.23 183.5 37.23
#1 service 7 0 557.44 567.44 190.71 19.44
#1 service 3 0 602.49 612.49 225.77 105.49
#1 service 1 0 630.6 640.6 243.88 114.6
#1 service 2 0 642.84 652.84 246.12 73.84
#1 service 6 0 664.55 674.55 257.82 38.55
#1 service 9 0 678.79 688.79 262.06 32.79
#1 service 4 0 699.83 709.83 273.11 162.83
#1 service 5 0 717.45 727.45 280.72 133.45
#1 finish 0 0 877.72 877.72 430.99 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   326.72  877.72 430.99 718.22
