Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 828.35 130.65 969.0 130.65 0
#1 service 11 0 1012.93 1022.93 174.58 0
#1 service 6 0 1072.59 1082.59 224.24 174.59
#1 service 3 0 1097.62 1107.62 239.27 0
#1 service 4 0 1122.49 1132.49 254.14 301.49
#1 service 1 0 1134.49 1144.49 256.14 74.49
#1 service 5 0 1181.71 1191.71 293.35 18.71
#1 service 12 0 1228.38 1238.38 330.03 416.38
#1 service 2 0 1256.07 1266.07 347.72 259.07
#1 service 8 0 1283.54 1293.54 365.18 67.54
#1 service 7 0 1308.67 1318.67 380.32 140.67
#1 service 9 0 1347.82 1357.82 409.47 258.82
#1 finish 0 0 1485.73 1485.73 537.38 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   828.35  1485.73 537.38 1711.76
