Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 89.44 179.44 89.44 0
#1 service 10 0 185.85 275.85 95.85 0
#1 service 11 12.89 306.11 409.0 126.11 0
#1 service 12 0 439.15 529.15 156.26 0
#1 service 9 0 534.15 624.15 161.26 0
#1 service 7 0 627.31 717.31 164.42 0
#1 service 1 0 734.31 824.31 181.42 0
#1 service 2 0 827.47 917.47 184.59 0
#1 service 3 0 921.47 1011.47 188.59 0
#1 service 4 0 1019.28 1109.28 196.4 0
#1 service 5 0 1115.37 1205.37 202.48 0
#1 service 6 0 1208.97 1298.97 206.08 519.97
#1 finish 0 0 1383.12 1383.12 290.23 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   12.89  1383.12 290.23 519.97
