Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 70.84 160.84 70.84 0
#1 service 2 0 168.65 258.65 78.65 0
#1 service 3 0 260.65 350.65 80.65 0
#1 service 1 0 375.35 465.35 105.35 0
#1 service 10 30.55 509.45 630.0 149.45 0
#1 service 6 41.65 682.35 814.0 201.8 0
#1 service 8 0 816.24 906.24 204.04 0
#1 service 11 0 935.51 1025.51 233.31 0
#1 service 9 0 1031.59 1121.59 239.4 0
#1 service 7 0 1124.76 1214.76 242.56 0
#1 service 5 0 1230.88 1320.88 258.68 482.88
#1 service 12 0 1326.27 1416.27 264.07 490.27
#1 finish 0 0 1483.62 1483.62 331.43 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   72.2  1483.62 331.43 973.15
