Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 18.03 108.03 18.03 0
#1 service 3 0 115.84 205.84 25.84 0
#1 service 4 0 206.84 296.84 26.84 0
#1 service 7 0 300.84 390.84 30.84 0
#1 service 6 0 395.94 485.94 35.94 0
#1 service 5 155.06 486.94 732.0 36.94 0
#1 service 8 8.0 735.0 833.0 39.94 0
#1 service 9 0 834.0 924.0 40.94 0
#1 service 1 0 935.4 1025.4 52.34 0
#1 service 12 0 1062.56 1152.56 89.5 0
#1 service 11 0 1179.47 1269.47 116.41 0
#1 service 10 0 1271.71 1361.71 118.64 0
#1 finish 0 0 1374.75 1374.75 131.68 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   163.06  1374.75 131.68 0
