Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 155.53 86.47 332.0 86.47 0
#1 service 6 3.59 333.41 427.0 87.88 0
#1 service 3 0 450.26 540.26 111.14 0
#1 service 2 0 543.09 633.09 113.97 139.09
#1 service 5 0 638.92 728.92 119.8 0
#1 service 9 0 731.15 821.15 122.04 0
#1 service 1 0 824.15 914.15 125.04 0
#1 service 12 0 917.76 1007.76 128.64 0
#1 service 11 0 1008.76 1098.76 129.64 0
#1 service 10 0 1100.76 1190.76 131.64 0
#1 service 8 0 1193.0 1283.0 133.88 0
#1 service 7 0 1295.65 1385.65 146.53 811.65
#1 finish 0 0 1477.13 1477.13 238.01 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   159.12  1477.13 238.01 950.73
