Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 291.93 301.93 291.93 0
#1 service 11 0 308.01 318.01 298.01 0
#1 service 12 0 322.48 332.48 302.48 0
#1 service 2 0 373.79 383.79 343.79 0
#1 service 1 0 386.02 396.02 346.02 0
#1 service 6 0 403.23 413.23 353.23 0
#1 service 8 0 420.3 430.3 360.3 0
#1 service 9 0 433.91 443.91 363.91 0
#1 service 7 0 449.01 459.01 369.01 0
#1 service 5 0 461.24 471.24 371.24 0
#1 service 3 0 474.07 484.07 374.07 0
#1 service 4 0 487.23 497.23 377.23 0
#1 finish 0 0 766.06 766.06 646.06 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  766.06 646.06 0
