Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 83.37 79.63 173.0 79.63 0
#1 service 11 0 175.24 185.24 81.87 0
#1 service 12 0 188.4 198.4 85.03 31.4
#1 service 4 0 261.46 271.46 148.09 90.46
#1 service 2 0 309.2 319.2 185.83 123.2
#1 service 10 0 399.25 409.25 265.88 122.25
#1 service 1 0 524.36 534.36 380.99 332.36
#1 service 7 0 639.67 649.67 486.3 553.67
#1 service 8 0 657.67 667.67 494.3 575.67
#1 service 6 0 668.67 678.67 495.3 579.67
#1 service 5 0 680.9 690.9 497.53 579.9
#1 service 3 0 700.8 710.8 507.43 488.8
#1 finish 0 0 756.16 756.16 552.79 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   83.37  756.16 552.79 3477.38
