Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 204.47 214.47 204.47 0
#1 service 10 0 223.69 233.69 213.69 0
#1 service 5 0 246.69 256.69 226.69 0
#1 service 7 0 270.15 280.15 240.15 0
#1 service 6 0 301.24 311.24 261.24 0
#1 service 3 836.27 349.73 1196.0 299.73 0
#1 service 2 0 1244.85 1254.85 348.57 420.85
#1 service 1 0 1263.39 1273.39 357.12 167.39
#1 service 4 0 1315.55 1325.55 399.27 0
#1 service 12 0 1410.71 1420.71 484.44 320.71
#1 service 11 0 1498.72 1508.72 562.44 468.72
#1 service 9 0 1539.59 1549.59 593.31 0
#1 finish 0 0 1738.84 1738.84 782.56 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   836.27  1738.84 782.56 1377.66
