Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 221.78 231.78 221.78 0
#1 service 7 0 308.39 318.39 298.39 0
#1 service 6 0 354.64 364.64 334.64 0
#1 service 5 0 367.8 377.8 337.8 0
#1 service 3 0 384.2 394.2 344.2 0
#1 service 1 0 397.81 407.81 347.81 0
#1 service 9 906.96 410.04 1327.0 350.04 0
#1 service 2 0 1329.83 1339.83 352.87 0
#1 service 4 0 1342.99 1352.99 356.03 0
#1 service 8 0 1393.1 1403.1 396.15 0
#1 service 12 0 1445.82 1455.82 438.87 252.82
#1 service 10 0 1491.88 1501.88 474.92 23.88
#1 finish 0 0 1763.15 1763.15 736.19 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   906.96  1763.15 736.19 276.7
