Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 211.57 221.57 211.57 0
#1 service 11 0 229.38 239.38 219.38 0
#1 service 9 0 247.38 257.38 227.38 0
#1 service 7 743.69 357.31 1111.0 327.31 0
#1 service 8 0 1122.05 1132.05 338.35 210.05
#1 service 1 0 1167.82 1177.82 374.13 0
#1 service 2 0 1190.35 1200.35 386.66 0
#1 service 5 0 1276.57 1286.57 462.87 0
#1 service 3 0 1355.51 1365.51 531.82 0
#1 service 4 0 1390.51 1400.51 556.82 0
#1 service 6 0 1428.4 1438.4 584.71 147.4
#1 service 12 0 1496.62 1506.62 642.92 0
#1 finish 0 0 1619.64 1619.64 755.94 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   743.69  1619.64 755.94 357.45
