Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 351.53 93.47 455.0 93.47 0
#1 service 8 0 495.61 505.61 134.08 0
#1 service 12 11.78 513.22 535.0 141.7 0
#1 service 11 0 541.08 551.08 147.78 0
#1 service 6 28.99 565.01 604.0 161.71 0
#1 service 3 0 631.73 641.73 189.44 0
#1 service 1 0 662.61 672.61 210.32 0
#1 service 2 0 676.61 686.61 214.32 0
#1 service 5 0 716.98 726.98 244.68 17.98
#1 service 9 0 739.02 749.02 256.72 44.02
#1 service 4 0 792.7 802.7 300.4 53.7
#1 service 7 0 827.03 837.03 324.74 78.03
#1 finish 0 0 869.23 869.23 356.94 65.23
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   392.29  869.23 356.94 258.95
