Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 287.56 59.44 357.0 59.44 0
#1 service 2 116.85 386.15 513.0 88.59 0
#1 service 9 0 513.0 523.0 88.59 0
#1 service 3 0 523.0 533.0 88.59 0
#1 service 4 0 533.0 543.0 88.59 0
#1 service 7 0 543.0 553.0 88.59 0
#1 service 8 0 553.0 563.0 88.59 0
#1 service 6 0 563.0 573.0 88.59 0
#1 service 11 0 573.0 583.0 88.59 4.0
#1 service 12 0 583.0 593.0 88.59 14.0
#1 service 10 0 593.0 603.0 88.59 24.0
#1 service 5 0 603.0 613.0 88.59 34.0
#1 finish 0 0 657.64 657.64 133.24 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   404.41  657.64 133.24 76.0
