Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 234.73 62.27 307.0 62.27 0
#1 service 7 0 326.72 336.72 81.99 0
#1 service 5 0 343.05 353.05 88.31 0
#1 service 4 0 367.91 377.91 103.18 0
#1 service 3 0 385.72 395.72 110.99 0
#1 service 10 122.86 397.14 530.0 112.4 0
#1 service 2 0 532.24 542.24 114.64 87.24
#1 service 1 0 546.24 556.24 118.64 86.24
#1 service 6 0 573.73 583.73 136.13 201.73
#1 service 11 0 600.93 610.93 153.34 260.93
#1 service 8 0 614.1 624.1 156.5 197.1
#1 service 12 0 647.18 657.18 179.59 256.18
#1 finish 0 0 713.77 713.77 236.17 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   357.6  713.77 236.17 1089.41
