Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 0 94.03 104.03 94.03 0
#1 service 4 0 126.17 136.17 116.17 0
#1 service 3 0 138.4 148.4 118.4 0
#1 service 10 277.6 157.4 445.0 127.4 0
#1 service 12 0 472.02 482.02 154.42 251.02
#1 service 7 0 485.18 495.18 157.58 106.18
#1 service 2 0 506.18 516.18 168.58 195.18
#1 service 1 0 545.25 555.25 197.65 220.25
#1 service 5 0 579.76 589.76 222.17 326.76
#1 service 9 0 610.98 620.98 243.38 344.98
#1 service 11 0 640.21 650.21 262.62 314.21
#1 service 6 0 680.63 690.63 293.03 359.63
#1 finish 0 0 772.72 772.72 375.13 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   277.6  772.72 375.13 2118.21
