Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 9 0 100.18 190.18 100.18 0
#1 service 8 0 196.02 286.02 106.02 0
#1 service 10 0 309.36 399.36 129.36 108.36
#1 service 7 0 420.55 510.55 150.55 49.55
#1 service 6 0 513.71 603.71 153.71 46.71
#1 service 4 0 637.92 727.92 187.92 0
#1 service 2 0 751.24 841.24 211.24 74.24
#1 service 1 0 849.3 939.3 219.3 0
#1 service 5 0 966.47 1056.47 246.47 375.47
#1 service 3 0 1058.71 1148.71 248.71 287.71
#1 service 12 0 1195.88 1285.88 295.88 1018.88
#1 service 11 0 1288.88 1378.88 298.88 878.88
#1 finish 0 0 1496.49 1496.49 416.49 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1496.49 416.49 2839.8
