Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 8 342.77 15.23 448.0 15.23 0
#1 service 11 0 522.71 612.71 89.94 0
#1 service 6 0 674.55 764.55 151.78 238.55
#1 service 2 0 769.65 859.65 156.88 137.65
#1 service 1 0 875.3 965.3 172.54 251.3
#1 service 3 0 967.54 1057.54 174.77 425.54
#1 service 4 0 1083.5 1173.5 200.73 443.5
#1 service 10 0 1207.34 1297.34 234.57 438.34
#1 service 5 0 1358.41 1448.41 295.64 745.41
#1 service 7 0 1451.24 1541.24 298.47 748.24
#1 service 9 0 1616.3 1706.3 373.53 983.3
#1 finish 0 0 1754.06 1754.06 421.29 258.06
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   342.77  1754.06 421.29 4669.91
