Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 129.03 219.03 129.03 0
#1 service 6 0 252.32 342.32 162.32 0
#1 service 3 0 346.79 436.79 166.79 0
#1 service 2 0 438.2 528.2 168.2 0
#1 service 1 29.38 529.62 649.0 169.62 0
#1 service 4 0 652.61 742.61 173.22 0
#1 service 5 0 744.02 834.02 174.64 0
#1 service 10 6.15 836.85 933.0 177.47 0
#1 service 9 0 968.51 1058.51 212.98 234.51
#1 service 7 0 1092.72 1182.72 247.18 547.72
#1 service 8 0 1214.12 1304.12 278.58 522.12
#1 finish 0 0 1411.08 1411.08 385.55 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   35.53  1411.08 385.55 1304.34
