Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 11 0 115.11 205.11 115.11 0
#1 service 9 0 209.23 299.23 119.23 0
#1 service 10 0 301.47 391.47 121.47 0
#1 service 8 0 395.07 485.07 125.07 0
#1 service 7 0 488.68 578.68 128.68 0
#1 service 4 0 601.04 691.04 151.04 0
#1 service 3 0 694.2 784.2 154.2 0
#1 service 2 0 786.2 876.2 156.2 0
#1 service 1 0 877.62 967.62 157.62 0
#1 service 5 0 971.74 1061.74 161.74 0
#1 service 6 0 1064.57 1154.57 164.57 0
#1 finish 0 0 1257.97 1257.97 267.97 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1257.97 267.97 0
