Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 126.19 216.19 126.19 0
#1 service 7 0 237.57 327.57 147.57 0
#1 service 8 0 332.57 422.57 152.57 0
#1 service 6 0 432.77 522.77 162.77 0
#1 service 5 0 525.77 615.77 165.77 0
#1 service 4 0 617.18 707.18 167.18 0
#1 service 3 0 712.57 802.57 172.57 0
#1 service 1 0 805.73 895.73 175.73 0
#1 service 2 0 898.89 988.89 178.89 0
#1 service 9 151.83 996.17 1238.0 186.17 0
#1 service 11 0 1253.3 1343.3 201.47 0
#1 finish 0 0 1472.95 1472.95 331.12 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   151.83  1472.95 331.12 0
