Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 4 0 122.58 212.58 122.58 0
#1 service 3 58.32 217.68 366.0 127.68 0
#1 service 5 4.59 367.41 462.0 129.09 0
#1 service 7 0 464.0 554.0 131.09 0
#1 service 10 0 606.01 696.01 183.1 307.01
#1 service 8 0 762.05 852.05 249.14 162.05
#1 service 1 0 857.88 947.88 254.97 528.88
#1 service 2 0 965.68 1055.68 272.77 644.68
#1 service 6 0 1073.71 1163.71 290.8 670.71
#1 service 11 0 1191.3 1281.3 318.39 960.3
#1 service 9 0 1311.83 1401.83 348.92 1000.83
#1 finish 0 0 1481.89 1481.89 428.98 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   62.91  1481.89 428.98 4274.45
