Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 5 0 41.05 131.05 41.05 0
#1 service 6 0 133.28 223.28 43.28 0
#1 service 8 54.72 230.28 375.0 50.28 0
#1 service 2 0 377.24 467.24 52.52 0
#1 service 1 9.76 468.24 568.0 53.52 0
#1 service 7 0 570.24 660.24 55.76 0
#1 service 12 0 675.86 765.86 71.38 0
#1 service 11 0 768.09 858.09 73.61 0
#1 service 10 0 859.09 949.09 74.61 0
#1 service 9 0 951.33 1041.33 76.85 0
#1 service 3 0 1054.93 1144.93 90.45 0
#1 service 4 0 1147.93 1237.93 93.45 0
#1 finish 0 0 1271.94 1271.94 127.47 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   64.48  1271.94 127.47 0
