Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 1 0 16.55 106.55 16.55 0
#1 service 10 0 128.48 218.48 38.48 0
#1 service 2 0 236.2 326.2 56.2 0
#1 service 4 0 329.2 419.2 59.2 0
#1 service 5 0 421.2 511.2 61.2 0
#1 service 7 0 513.2 603.2 63.2 0
#1 service 8 0 606.03 696.03 66.03 0
#1 service 9 0 699.2 789.2 69.2 0
#1 service 6 0 792.2 882.2 72.2 0
#1 service 3 0 884.2 974.2 74.2 0
#1 finish 0 0 992.22 992.22 92.22 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  992.22 92.22 0
