Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 6 0 40.05 130.05 40.05 0
#1 service 7 0 135.44 225.44 45.44 0
#1 service 8 0 230.44 320.44 50.44 0
#1 service 10 147.56 323.44 561.0 53.44 0
#1 service 9 0 632.81 722.81 125.24 540.81
#1 service 5 0 737.12 827.12 139.56 232.12
#1 service 4 0 830.29 920.29 142.72 225.29
#1 service 3 0 924.76 1014.76 147.19 142.76
#1 service 1 0 1016.76 1106.76 149.19 0
#1 service 2 0 1107.76 1197.76 150.19 0
#1 finish 0 0 1212.89 1212.89 165.33 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   147.56  1212.89 165.33 1140.97
