Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 10 0 66.13 156.13 66.13 0
#1 service 12 0 163.34 253.34 73.34 0
#1 service 9 0 270.6 360.6 90.6 0
#1 service 1 0 372.64 462.64 102.64 232.64
#1 service 5 0 507.2 597.2 147.2 88.2
#1 service 2 0 600.03 690.03 150.03 367.03
#1 service 3 0 715.11 805.11 175.11 500.11
#1 service 8 0 825.7 915.7 195.7 519.7
#1 service 6 0 960.42 1050.42 240.42 778.42
#1 service 11 0 1074.77 1164.77 264.77 803.77
#1 service 4 0 1184.01 1274.01 284.01 1029.01
#1 service 7 0 1301.32 1391.32 311.32 876.32
#1 finish 0 0 1420.73 1420.73 340.73 0
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  1420.73 340.73 5195.18
