Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 14.14 24.14 14.14 0
#1 service 1 0 37.74 47.74 27.74 0
#1 service 5 0 64.3 74.3 44.3 0
#1 service 9 0 80.7 90.7 50.7 0
#1 service 4 0 96.53 106.53 56.53 0
#1 service 3 0 126.38 136.38 76.38 0
#1 service 8 0 151.38 161.38 91.38 0
#1 service 10 0 166.77 176.77 96.77 0
#1 service 6 0 186.2 196.2 106.2 0
#1 service 7 0 215.3 225.3 125.3 0.3
#1 finish 0 0 240.07 240.07 140.07 0.07
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   0  240.07 140.07 0.37
