Route Activity Job Wait_Time Arrive_Time Leave_Time Distance Late_Time
#1 start 0 0 0 0 0.0 0
#1 service 2 0 4.24 14.24 4.24 0
#1 service 9 18.95 22.05 51.0 12.05 0
#1 service 1 0 77.93 87.93 38.98 0
#1 service 3 0 110.95 120.95 62.0 0
#1 service 5 0 134.84 144.84 75.89 9.84
#1 service 8 0 150.67 160.67 81.72 29.67
#1 service 7 0 165.67 175.67 86.72 0
#1 service 10 0 194.27 204.27 105.32 0
#1 service 4 0 214.57 224.57 115.62 44.57
#1 service 6 0 234.57 244.57 125.62 60.57
#1 finish 0 0 254.57 254.57 135.62 14.57
-//- -//- -//- -//- -//- -//- -//- -//--
TOTAL   18.95  254.57 135.62 159.21
